Date,State,District,Confirmed,Active,Recovered,Deaths
2020-07-15,Madhya Pradesh,Alirajpur,33,25,7,1
2020-07-15,Madhya Pradesh,Anuppur,32,3,29,0
2020-07-15,Madhya Pradesh,Ashoknagar,66,16,49,1
2020-07-15,Madhya Pradesh,Balaghat,55,16,39,0
2020-07-15,Madhya Pradesh,Barwani,209,66,139,4
2020-07-15,Madhya Pradesh,Betul,137,55,81,1
2020-07-15,Madhya Pradesh,Bhind,385,87,297,1
2020-07-15,Madhya Pradesh,Bhopal,3782,911,2746,125
2020-07-15,Madhya Pradesh,Burhanpur,432,15,394,23
2020-07-15,Madhya Pradesh,Chhatarpur,79,18,61,0
2020-07-15,Madhya Pradesh,Chhindwara,81,17,62,2
2020-07-15,Madhya Pradesh,Damoh,69,19,50,0
2020-07-15,Madhya Pradesh,Datia,98,47,50,1
2020-07-15,Madhya Pradesh,Dewas,283,52,221,10
2020-07-15,Madhya Pradesh,Dhar,219,39,172,8
2020-07-15,Madhya Pradesh,Dindori,31,1,30,0
2020-07-15,Madhya Pradesh,Guna,40,14,24,2
2020-07-15,Madhya Pradesh,Gwalior,1244,581,657,6
2020-07-15,Madhya Pradesh,Harda,99,55,40,4
2020-07-15,Madhya Pradesh,Hoshangabad,60,17,39,4
2020-07-15,Madhya Pradesh,Indore,5496,1140,4078,278
2020-07-15,Madhya Pradesh,Jabalpur,643,203,424,16
2020-07-15,Madhya Pradesh,Jhabua,55,34,19,2
2020-07-15,Madhya Pradesh,Katni,43,18,22,3
2020-07-15,Madhya Pradesh,Khandwa,454,104,333,17
2020-07-15,Madhya Pradesh,Khargone,417,98,304,15
2020-07-15,Madhya Pradesh,Mandla,10,4,5,1
2020-07-15,Madhya Pradesh,Mandsaur,233,89,135,9
2020-07-15,Madhya Pradesh,Morena,1142,429,708,5
2020-07-15,Madhya Pradesh,Narsinghpur,42,10,31,1
2020-07-15,Madhya Pradesh,Neemuch,509,48,453,8
2020-07-15,Madhya Pradesh,Niwari,22,11,11,0
2020-07-15,Madhya Pradesh,Panna,58,0,58,0
2020-07-15,Madhya Pradesh,Raisen,124,11,108,5
2020-07-15,Madhya Pradesh,Rajgarh,150,54,89,7
2020-07-15,Madhya Pradesh,Ratlam,240,47,187,6
2020-07-15,Madhya Pradesh,Rewa,89,26,62,1
2020-07-15,Madhya Pradesh,Sagar,471,64,385,22
2020-07-15,Madhya Pradesh,Satna,59,18,39,2
2020-07-15,Madhya Pradesh,Sehore,61,41,17,3
2020-07-15,Madhya Pradesh,Seoni,22,7,14,1
2020-07-15,Madhya Pradesh,Shahdol,46,24,22,0
2020-07-15,Madhya Pradesh,Shajapur,169,100,65,4
2020-07-15,Madhya Pradesh,Sheopur,128,43,83,2
2020-07-15,Madhya Pradesh,Shivpuri,181,99,81,1
2020-07-15,Madhya Pradesh,Sidhi,42,20,21,1
2020-07-15,Madhya Pradesh,Singrauli,38,20,18,0
2020-07-15,Madhya Pradesh,Tikamgarh,162,93,64,5
2020-07-15,Madhya Pradesh,Ujjain,921,56,794,71
2020-07-15,Madhya Pradesh,Umaria,30,19,10,1
2020-07-15,Madhya Pradesh,Vidisha,111,46,65,0
2020-07-15,Mizoram,Aizawl,92,54,38,0
2020-07-15,Mizoram,Champhai,10,1,9,0
2020-07-15,Mizoram,Khawzawl,3,0,3,0
2020-07-15,Mizoram,Kolasib,12,1,11,0
2020-07-15,Mizoram,Lawngtlai,12,4,8,0
2020-07-15,Mizoram,Lunglei,58,11,47,0
2020-07-15,Mizoram,Mamit,20,0,20,0
2020-07-15,Mizoram,Saiha,23,6,17,0
2020-07-15,Mizoram,Saitual,3,0,3,0
2020-07-15,Mizoram,Serchhip,5,2,3,0
2020-07-15,Nagaland,Dimapur,228,198,30,0
2020-07-15,Nagaland,Kiphire,4,4,0,0
2020-07-15,Nagaland,Kohima,110,94,16,0
2020-07-15,Nagaland,Longleng,4,4,0,0
2020-07-15,Nagaland,Mokokchung,5,5,0,0
2020-07-15,Nagaland,Mon,108,108,0,0
2020-07-15,Nagaland,Peren,312,291,21,0
2020-07-15,Nagaland,Phek,18,9,9,0
2020-07-15,Nagaland,Tuensang,49,49,0,0
2020-07-15,Nagaland,Wokha,11,11,0,0
2020-07-15,Nagaland,Zunheboto,7,7,0,0
2020-07-15,Odisha,Angul,155,44,110,1
2020-07-15,Odisha,Balangir,270,50,220,0
2020-07-15,Odisha,Balasore,615,162,451,2
2020-07-15,Odisha,Bargarh,205,43,161,1
2020-07-15,Odisha,Bhadrak,297,15,279,3
2020-07-15,Odisha,Boudh,62,17,45,0
2020-07-15,Odisha,Cuttack,1076,237,828,11
2020-07-15,Odisha,Deogarh,66,4,62,0
2020-07-15,Odisha,Dhenkanal,106,21,85,0
2020-07-15,Odisha,Gajapati,643,157,485,1
2020-07-15,Odisha,Ganjam,4621,1601,2971,49
2020-07-15,Odisha,Jagatsinghpur,453,127,326,0
2020-07-15,Odisha,Jajpur,919,331,587,1
2020-07-15,Odisha,Jharsuguda,183,50,133,0
2020-07-15,Odisha,Kalahandi,83,5,78,0
2020-07-15,Odisha,Kandhamal,199,8,191,0
2020-07-15,Odisha,Kendrapara,318,36,280,2
2020-07-15,Odisha,Kendujhar,345,90,254,1
2020-07-15,Odisha,Khordha,1530,511,1000,19
2020-07-15,Odisha,Koraput,190,123,67,0
2020-07-15,Odisha,Malkangiri,208,107,101,0
2020-07-15,Odisha,Mayurbhanj,397,110,285,2
2020-07-15,Odisha,Nabarangpur,129,40,88,1
2020-07-15,Odisha,Nayagarh,286,75,211,0
2020-07-15,Odisha,Nuapada,91,9,82,0
2020-07-15,Odisha,Puri,376,79,294,3
2020-07-15,Odisha,Rayagada,166,38,127,1
2020-07-15,Odisha,Sambalpur,125,24,101,0
2020-07-15,Odisha,Subarnapur,44,7,37,0
2020-07-15,Odisha,Sundargarh,740,200,537,3
2020-07-15,Punjab,Amritsar,1131,143,929,59
2020-07-15,Punjab,Barnala,79,13,64,2
2020-07-15,Punjab,Bathinda,154,55,95,4
2020-07-15,Punjab,Faridkot,175,60,115,0
2020-07-15,Punjab,Fatehgarh Sahib,178,49,127,2
2020-07-15,Punjab,Fazilka,114,11,102,1
2020-07-15,Punjab,Ferozepur,190,92,95,3
2020-07-15,Punjab,Gurdaspur,292,31,253,8
2020-07-15,Punjab,Hoshiarpur,207,23,177,7
2020-07-15,Punjab,Jalandhar,1437,642,764,31
2020-07-15,Punjab,Kapurthala,141,41,94,6
2020-07-15,Punjab,Ludhiana,1581,535,1011,35
2020-07-15,Punjab,Mansa,64,13,51,0
2020-07-15,Punjab,Moga,153,37,112,4
2020-07-15,Punjab,Pathankot,263,33,221,9
2020-07-15,Punjab,Patiala,748,513,223,12
2020-07-15,Punjab,Rupnagar,143,36,106,1
2020-07-15,Punjab,S.A.S. Nagar,455,156,290,9
2020-07-15,Punjab,Sangrur,672,105,546,21
2020-07-15,Punjab,Shahid Bhagat Singh Nagar,242,96,145,1
2020-07-15,Punjab,Sri Muktsar Sahib,159,16,142,1
2020-07-15,Punjab,Tarn Taran,221,11,205,5
2020-07-15,Puducherry,Karaikal,99,55,42,2
2020-07-15,Puducherry,Mahe,21,1,20,0
2020-07-15,Puducherry,Puducherry,1431,603,809,19
2020-07-15,Puducherry,Yanam,45,27,18,0
2020-07-15,Rajasthan,Ajmer,831,244,561,26
2020-07-15,Rajasthan,Alwar,1452,804,640,8
2020-07-15,Rajasthan,Banswara,106,6,98,2
2020-07-15,Rajasthan,Baran,77,8,65,4
2020-07-15,Rajasthan,Barmer,766,303,458,5
2020-07-15,Rajasthan,Bharatpur,2004,201,1760,43
2020-07-15,Rajasthan,Bhilwara,309,36,267,6
2020-07-15,Rajasthan,Bikaner,1066,644,401,21
2020-07-15,Rajasthan,Bundi,30,15,15,0
2020-07-15,Rajasthan,Chittorgarh,216,4,206,6
2020-07-15,Rajasthan,Churu,453,101,350,2
2020-07-15,Rajasthan,Dausa,227,30,193,4
2020-07-15,Rajasthan,Dholpur,877,117,747,13
2020-07-15,Rajasthan,Dungarpur,496,38,457,1
2020-07-15,Rajasthan,Ganganagar,92,33,56,3
2020-07-15,Rajasthan,Hanumangarh,142,62,79,1
2020-07-15,Rajasthan,Jaipur,4097,693,3226,178
2020-07-15,Rajasthan,Jaisalmer,120,7,113,0
2020-07-15,Rajasthan,Jalore,721,362,356,3
2020-07-15,Rajasthan,Jhalawar,385,6,379,0
2020-07-15,Rajasthan,Jhunjhunu,471,37,430,4
2020-07-15,Rajasthan,Jodhpur,4223,1229,2929,65
2020-07-15,Rajasthan,Karauli,160,48,108,4
2020-07-15,Rajasthan,Kota,890,153,710,27
2020-07-15,Rajasthan,Nagaur,1001,259,724,18
2020-07-15,Rajasthan,Pali,1692,427,1250,15
2020-07-15,Rajasthan,Pratapgarh,151,46,104,1
2020-07-15,Rajasthan,Rajsamand,411,85,323,3
2020-07-15,Rajasthan,Sawai Madhopur,137,24,104,9
2020-07-15,Rajasthan,Sikar,716,60,649,7
2020-07-15,Rajasthan,Sirohi,700,96,596,8
2020-07-15,Rajasthan,Tonk,218,13,203,2
2020-07-15,Rajasthan,Udaipur,916,119,789,8
2020-07-15,Tamil Nadu,Ariyalur,585,115,469,1
2020-07-15,Tamil Nadu,Chengalpattu,8741,2270,6299,172
2020-07-15,Tamil Nadu,Chennai,80961,15610,64036,1315
2020-07-15,Tamil Nadu,Coimbatore,1591,1174,406,11
2020-07-15,Tamil Nadu,Cuddalore,1624,454,1164,6
2020-07-15,Tamil Nadu,Dharmapuri,264,158,105,1
2020-07-15,Tamil Nadu,Dindigul,1066,404,645,17
2020-07-15,Tamil Nadu,Erode,460,253,199,8
2020-07-15,Tamil Nadu,Kallakurichi,1979,747,1222,10
2020-07-15,Tamil Nadu,Kancheepuram,4255,2268,1932,55
2020-07-15,Tamil Nadu,Kanyakumari,1745,1135,596,14
2020-07-15,Tamil Nadu,Karur,210,55,150,5
2020-07-15,Tamil Nadu,Krishnagiri,306,133,166,7
2020-07-15,Tamil Nadu,Madurai,7331,3347,3855,129
2020-07-15,Tamil Nadu,Nagapattinam,388,192,195,1
2020-07-15,Tamil Nadu,Namakkal,212,74,137,1
2020-07-15,Tamil Nadu,Nilgiris,277,169,107,1
2020-07-15,Tamil Nadu,Perambalur,181,16,164,1
2020-07-15,Tamil Nadu,Pudukkottai,780,308,463,9
2020-07-15,Tamil Nadu,Ramanathapuram,2076,812,1225,39
2020-07-15,Tamil Nadu,Ranipet,1711,784,914,13
2020-07-15,Tamil Nadu,Salem,2053,989,1055,9
2020-07-15,Tamil Nadu,Sivaganga,1103,504,578,21
2020-07-15,Tamil Nadu,Tenkasi,842,514,325,3
2020-07-15,Tamil Nadu,Thanjavur,809,358,439,12
2020-07-15,Tamil Nadu,Theni,1975,1229,724,22
2020-07-15,Tamil Nadu,Thiruvallur,7573,3104,4335,134
2020-07-15,Tamil Nadu,Thiruvarur,795,315,479,1
2020-07-15,Tamil Nadu,Thoothukkudi,2766,1619,1128,19
2020-07-15,Tamil Nadu,Tiruchirappalli,1814,767,1020,27
2020-07-15,Tamil Nadu,Tirunelveli,2098,1119,968,11
2020-07-15,Tamil Nadu,Tirupathur,478,205,272,1
2020-07-15,Tamil Nadu,Tiruppur,342,152,186,4
2020-07-15,Tamil Nadu,Tiruvannamalai,3349,1376,1948,25
2020-07-15,Tamil Nadu,Vellore,3191,1644,1533,14
2020-07-15,Tamil Nadu,Viluppuram,1820,721,1077,22
2020-07-15,Tamil Nadu,Virudhunagar,2603,1577,1004,22
2020-07-15,Tripura,Dhalai,296,51,245,0
2020-07-15,Tripura,Gomati,331,123,208,0
2020-07-15,Tripura,Khowai,219,129,88,2
2020-07-15,Tripura,North Tripura,115,68,47,0
2020-07-15,Tripura,Sipahijala,673,84,589,0
2020-07-15,Tripura,South Tripura,174,37,137,0
2020-07-15,Tripura,Unokoti,93,20,73,0
2020-07-15,Tripura,West Tripura,380,162,217,1
2020-07-15,Uttar Pradesh,Agra,1424,159,1170,95
2020-07-15,Uttar Pradesh,Aligarh,808,385,398,25
2020-07-15,Uttar Pradesh,Ambedkar Nagar,145,19,121,5
2020-07-15,Uttar Pradesh,Amethi,319,11,307,1
2020-07-15,Uttar Pradesh,Amroha,239,113,118,8
2020-07-15,Uttar Pradesh,Auraiya,128,22,104,2
2020-07-15,Uttar Pradesh,Ayodhya,527,221,300,6
2020-07-15,Uttar Pradesh,Azamgarh,401,126,266,9
2020-07-15,Uttar Pradesh,Baghpat,474,136,331,7
2020-07-15,Uttar Pradesh,Bahraich,177,43,133,1
2020-07-15,Uttar Pradesh,Ballia,544,349,192,3
2020-07-15,Uttar Pradesh,Balrampur,118,30,85,3
2020-07-15,Uttar Pradesh,Banda,92,41,51,0
2020-07-15,Uttar Pradesh,Barabanki,645,205,437,3
2020-07-15,Uttar Pradesh,Bareilly,704,408,277,19
2020-07-15,Uttar Pradesh,Basti,460,92,351,17
2020-07-15,Uttar Pradesh,Bhadohi,228,81,146,1
2020-07-15,Uttar Pradesh,Bijnor,436,107,323,6
2020-07-15,Uttar Pradesh,Budaun,243,79,162,2
2020-07-15,Uttar Pradesh,Bulandshahr,963,243,696,24
2020-07-15,Uttar Pradesh,Chandauli,320,155,161,4
2020-07-15,Uttar Pradesh,Chitrakoot,109,9,98,2
2020-07-15,Uttar Pradesh,Deoria,495,242,249,4
2020-07-15,Uttar Pradesh,Etah,176,56,110,10
2020-07-15,Uttar Pradesh,Etawah,422,121,283,18
2020-07-15,Uttar Pradesh,Farrukhabad,291,100,182,9
2020-07-15,Uttar Pradesh,Fatehpur,245,85,155,5
2020-07-15,Uttar Pradesh,Firozabad,581,47,501,33
2020-07-15,Uttar Pradesh,Gautam Buddha Nagar,3719,873,2811,35
2020-07-15,Uttar Pradesh,Ghaziabad,3600,1407,2131,62
2020-07-15,Uttar Pradesh,Ghazipur,426,56,364,6
2020-07-15,Uttar Pradesh,Gonda,242,61,174,7
2020-07-15,Uttar Pradesh,Gorakhpur,815,356,441,18
2020-07-15,Uttar Pradesh,Hamirpur,128,41,85,2
2020-07-15,Uttar Pradesh,Hapur,934,230,686,18
2020-07-15,Uttar Pradesh,Hardoi,396,157,232,7
2020-07-15,Uttar Pradesh,Hathras,218,28,186,4
2020-07-15,Uttar Pradesh,Jalaun,214,22,184,8
2020-07-15,Uttar Pradesh,Jaunpur,738,192,537,9
2020-07-15,Uttar Pradesh,Jhansi,803,530,231,42
2020-07-15,Uttar Pradesh,Kannauj,355,99,253,3
2020-07-15,Uttar Pradesh,Kanpur Dehat,89,24,64,1
2020-07-15,Uttar Pradesh,Kanpur Nagar,2000,737,1170,93
2020-07-15,Uttar Pradesh,Kasganj,208,107,101,0
2020-07-15,Uttar Pradesh,Kaushambi,244,97,146,1
2020-07-15,Uttar Pradesh,Kushinagar,320,168,145,7
2020-07-15,Uttar Pradesh,Lakhimpur Kheri,192,68,124,0
2020-07-15,Uttar Pradesh,Lalitpur,62,50,9,3
2020-07-15,Uttar Pradesh,Lucknow,2927,1728,1159,40
2020-07-15,Uttar Pradesh,Maharajganj,296,103,190,3
2020-07-15,Uttar Pradesh,Mahoba,98,37,59,2
2020-07-15,Uttar Pradesh,Mainpuri,372,99,262,11
2020-07-15,Uttar Pradesh,Mathura,560,184,351,25
2020-07-15,Uttar Pradesh,Mau,292,182,106,4
2020-07-15,Uttar Pradesh,Meerut,1661,494,1074,93
2020-07-15,Uttar Pradesh,Mirzapur,266,119,144,3
2020-07-15,Uttar Pradesh,Moradabad,825,313,480,32
2020-07-15,Uttar Pradesh,Muzaffarnagar,477,176,286,15
2020-07-15,Uttar Pradesh,Pilibhit,190,44,146,0
2020-07-15,Uttar Pradesh,Pratapgarh,151,29,112,10
2020-07-15,Uttar Pradesh,Prayagraj,691,286,381,24
2020-07-15,Uttar Pradesh,Rae Bareli,199,55,140,4
2020-07-15,Uttar Pradesh,Rampur,467,92,368,7
2020-07-15,Uttar Pradesh,Saharanpur,586,150,432,4
2020-07-15,Uttar Pradesh,Sambhal,638,246,380,12
2020-07-15,Uttar Pradesh,Sant Kabir Nagar,465,186,272,7
2020-07-15,Uttar Pradesh,Shahjahanpur,247,114,132,1
2020-07-15,Uttar Pradesh,Shamli,229,53,171,5
2020-07-15,Uttar Pradesh,Shravasti,96,25,69,2
2020-07-15,Uttar Pradesh,Siddharthnagar,332,63,259,10
2020-07-15,Uttar Pradesh,Sitapur,108,46,61,1
2020-07-15,Uttar Pradesh,Sonbhadra,141,99,41,1
2020-07-15,Uttar Pradesh,Sultanpur,275,74,193,8
2020-07-15,Uttar Pradesh,Unnao,360,169,187,4
2020-07-15,Uttar Pradesh,Varanasi,1017,474,507,36
2020-07-15,Uttarakhand,Almora,203,5,196,2
2020-07-15,Uttarakhand,Bageshwar,95,2,92,1
2020-07-15,Uttarakhand,Chamoli,78,2,76,0
2020-07-15,Uttarakhand,Champawat,72,16,55,1
2020-07-15,Uttarakhand,Dehradun,936,210,698,28
2020-07-15,Uttarakhand,Haridwar,404,98,306,0
2020-07-15,Uttarakhand,Nainital,607,150,450,7
2020-07-15,Uttarakhand,Pauri Garhwal,173,18,151,4
2020-07-15,Uttarakhand,Pithoragarh,77,12,65,0
2020-07-15,Uttarakhand,Rudraprayag,67,1,65,1
2020-07-15,Uttarakhand,Tehri Garhwal,437,16,419,2
2020-07-15,Uttarakhand,Udham Singh Nagar,534,239,292,3
2020-07-15,Uttarakhand,Uttarkashi,102,18,83,1
2020-07-15,West Bengal,Alipurduar,207,19,188,0
2020-07-15,West Bengal,Bankura,334,62,272,0
2020-07-15,West Bengal,Birbhum,341,30,308,3
2020-07-15,West Bengal,Cooch Behar,365,51,314,0
2020-07-15,West Bengal,Dakshin Dinajpur,455,171,282,2
2020-07-15,West Bengal,Darjeeling,1015,370,632,13
2020-07-15,West Bengal,Hooghly,1687,494,1160,33
2020-07-15,West Bengal,Howrah,4390,1328,2925,137
2020-07-15,West Bengal,Jalpaiguri,594,195,396,3
2020-07-15,West Bengal,Jhargram,25,0,25,0
2020-07-15,West Bengal,Kalimpong,59,3,55,1
2020-07-15,West Bengal,Kolkata,10975,4304,6146,525
2020-07-15,West Bengal,Malda,1384,536,841,7
2020-07-15,West Bengal,Murshidabad,402,121,276,5
2020-07-15,West Bengal,Nadia,455,105,342,8
2020-07-15,West Bengal,North 24 Parganas,6632,2980,3466,186
2020-07-15,West Bengal,Paschim Bardhaman,261,99,155,7
2020-07-15,West Bengal,Paschim Medinipur,591,175,407,9
2020-07-15,West Bengal,Purba Bardhaman,284,91,190,3
2020-07-15,West Bengal,Purba Medinipur,665,259,398,8
2020-07-15,West Bengal,Purulia,118,16,102,0
2020-07-15,West Bengal,South 24 Parganas,2640,1195,1399,46
2020-07-15,West Bengal,Uttar Dinajpur,482,143,338,1
2020-07-16,Andaman and Nicobar Islands,South Andaman,180,47,133,0
2020-07-16,Andhra Pradesh,Anantapur,3987,1531,2404,52
2020-07-16,Andhra Pradesh,Chittoor,3536,2195,1303,38
2020-07-16,Andhra Pradesh,East Godavari,3862,2751,1082,29
2020-07-16,Andhra Pradesh,Guntur,3963,2026,1902,35
2020-07-16,Andhra Pradesh,Krishna,2984,872,2027,85
2020-07-16,Andhra Pradesh,Kurnool,4816,2417,2285,114
2020-07-16,Andhra Pradesh,Prakasam,1395,336,1038,21
2020-07-16,Andhra Pradesh,S.P.S. Nellore,1590,810,764,16
2020-07-16,Andhra Pradesh,Srikakulam,1703,1135,552,16
2020-07-16,Andhra Pradesh,Visakhapatnam,1693,587,1081,25
2020-07-16,Andhra Pradesh,Vizianagaram,982,723,248,11
2020-07-16,Andhra Pradesh,West Godavari,2428,1312,1084,32
2020-07-16,Andhra Pradesh,Y.S.R. Kadapa,2220,997,1205,18
2020-07-16,Arunachal Pradesh,Anjaw,4,4,0,0
2020-07-16,Arunachal Pradesh,Changlang,111,33,78,0
2020-07-16,Arunachal Pradesh,East Kameng,2,2,0,0
2020-07-16,Arunachal Pradesh,East Siang,29,19,10,0
2020-07-16,Arunachal Pradesh,Kamle,0,0,0,0
2020-07-16,Arunachal Pradesh,Kra Daadi,0,0,0,0
2020-07-16,Arunachal Pradesh,Kurung Kumey,0,0,0,0
2020-07-16,Arunachal Pradesh,Lepa Rada,10,9,1,0
2020-07-16,Arunachal Pradesh,Lohit,4,0,4,0
2020-07-16,Arunachal Pradesh,Longding,5,3,2,0
2020-07-16,Arunachal Pradesh,Lower Dibang Valley,5,2,3,0
2020-07-16,Arunachal Pradesh,Lower Siang,5,3,2,0
2020-07-16,Arunachal Pradesh,Lower Subansiri,12,12,0,0
2020-07-16,Arunachal Pradesh,Namsai,38,30,8,0
2020-07-16,Arunachal Pradesh,Pakke Kessang,1,0,1,0
2020-07-16,Arunachal Pradesh,Papum Pare,274,249,24,1
2020-07-16,Arunachal Pradesh,Shi Yomi,0,0,0,0
2020-07-16,Arunachal Pradesh,Siang,1,1,0,0
2020-07-16,Arunachal Pradesh,Tawang,1,0,1,0
2020-07-16,Arunachal Pradesh,Tirap,6,1,5,0
2020-07-16,Arunachal Pradesh,Upper Siang,1,0,1,0
2020-07-16,Arunachal Pradesh,Upper Subansiri,4,4,0,0
2020-07-16,Arunachal Pradesh,West Kameng,28,15,11,2
2020-07-16,Arunachal Pradesh,West Siang,2,0,2,0
2020-07-16,Assam,Baksa,85,83,0,2
2020-07-16,Assam,Barpeta,467,126,340,1
2020-07-16,Assam,Biswanath,58,42,16,0
2020-07-16,Assam,Bongaigaon,155,68,87,0
2020-07-16,Assam,Cachar,351,102,249,0
2020-07-16,Assam,Charaideo,16,16,0,0
2020-07-16,Assam,Chirang,78,26,52,0
2020-07-16,Assam,Darrang,430,169,261,0
2020-07-16,Assam,Dhemaji,96,90,6,0
2020-07-16,Assam,Dhubri,490,80,410,0
2020-07-16,Assam,Dibrugarh,334,177,156,1
2020-07-16,Assam,Dima Hasao,136,20,116,0
2020-07-16,Assam,Goalpara,57,53,4,0
2020-07-16,Assam,Golaghat,616,62,553,1
2020-07-16,Assam,Hailakandi,540,157,381,2
2020-07-16,Assam,Hojai,267,104,163,0
2020-07-16,Assam,Jorhat,228,117,110,1
2020-07-16,Assam,Kamrup,215,150,63,2
2020-07-16,Assam,Kamrup Metropolitan,9430,4817,4587,26
2020-07-16,Assam,Karbi Anglong,223,33,187,3
2020-07-16,Assam,Karimganj,211,70,141,0
2020-07-16,Assam,Kokrajhar,86,76,10,0
2020-07-16,Assam,Lakhimpur,202,77,125,0
2020-07-16,Assam,Majuli,21,21,0,0
2020-07-16,Assam,Morigaon,211,71,140,0
2020-07-16,Assam,Nagaon,330,221,107,2
2020-07-16,Assam,Nalbari,145,102,43,0
2020-07-16,Assam,Sivasagar,33,6,26,1
2020-07-16,Assam,Sonitpur,468,136,331,1
2020-07-16,Assam,South Salmara Mankachar,28,16,12,0
2020-07-16,Assam,Tinsukia,291,180,109,2
2020-07-16,Assam,Udalguri,236,25,210,1
2020-07-16,Assam,West Karbi Anglong,28,28,0,0
2020-07-16,Bihar,Araria,213,62,149,2
2020-07-16,Bihar,Arwal,217,75,141,1
2020-07-16,Bihar,Aurangabad,350,18,330,2
2020-07-16,Bihar,Banka,335,70,265,0
2020-07-16,Bihar,Begusarai,1038,511,520,7
2020-07-16,Bihar,Bhagalpur,1314,541,759,14
2020-07-16,Bihar,Bhojpur,486,139,343,4
2020-07-16,Bihar,Buxar,374,122,252,0
2020-07-16,Bihar,Darbhanga,451,59,382,10
2020-07-16,Bihar,East Champaran,528,121,400,7
2020-07-16,Bihar,Gaya,607,266,331,10
2020-07-16,Bihar,Gopalganj,534,126,407,1
2020-07-16,Bihar,Jamui,295,178,116,1
2020-07-16,Bihar,Jehanabad,389,83,303,3
2020-07-16,Bihar,Kaimur,282,46,233,3
2020-07-16,Bihar,Katihar,541,80,460,1
2020-07-16,Bihar,Khagaria,575,212,359,4
2020-07-16,Bihar,Kishanganj,273,58,213,2
2020-07-16,Bihar,Lakhisarai,310,138,172,0
2020-07-16,Bihar,Madhepura,300,62,237,1
2020-07-16,Bihar,Madhubani,668,109,557,2
2020-07-16,Bihar,Munger,759,313,441,5
2020-07-16,Bihar,Muzaffarpur,968,364,596,8
2020-07-16,Bihar,Nalanda,789,342,440,7
2020-07-16,Bihar,Nawada,726,286,436,4
2020-07-16,Bihar,Patna,2880,1315,1538,27
2020-07-16,Bihar,Purnia,432,59,371,2
2020-07-16,Bihar,Rohtas,565,134,425,6
2020-07-16,Bihar,Saharsa,342,56,285,1
2020-07-16,Bihar,Samastipur,569,134,428,7
2020-07-16,Bihar,Saran,464,116,342,6
2020-07-16,Bihar,Sheikhpura,243,75,168,0
2020-07-16,Bihar,Sheohar,133,24,108,1
2020-07-16,Bihar,Sitamarhi,196,45,148,3
2020-07-16,Bihar,Siwan,919,399,514,6
2020-07-16,Bihar,Supaul,414,70,344,0
2020-07-16,Bihar,Vaishali,448,187,257,4
2020-07-16,Bihar,West Champaran,631,295,331,5
2020-07-16,Chandigarh,Chandigarh,635,148,476,11
2020-07-16,Chhattisgarh,Balod,68,13,55,0
2020-07-16,Chhattisgarh,Baloda Bazar,300,41,259,0
2020-07-16,Chhattisgarh,Balrampur,164,17,147,0
2020-07-16,Chhattisgarh,Bametara,100,23,77,0
2020-07-16,Chhattisgarh,Bastar,65,3,61,1
2020-07-16,Chhattisgarh,Bijapur,18,12,6,0
2020-07-16,Chhattisgarh,Bilaspur,350,98,250,2
2020-07-16,Chhattisgarh,Dakshin Bastar Dantewada,59,14,45,0
2020-07-16,Chhattisgarh,Dhamtari,24,16,7,1
2020-07-16,Chhattisgarh,Durg,264,88,172,4
2020-07-16,Chhattisgarh,Gariaband,60,12,48,0
2020-07-16,Chhattisgarh,Janjgir Champa,317,56,259,2
2020-07-16,Chhattisgarh,Jashpur,197,8,189,0
2020-07-16,Chhattisgarh,Kabeerdham,133,23,110,0
2020-07-16,Chhattisgarh,Kondagaon,14,9,5,0
2020-07-16,Chhattisgarh,Korba,349,21,328,0
2020-07-16,Chhattisgarh,Koriya,78,15,63,0
2020-07-16,Chhattisgarh,Mahasamund,92,2,89,1
2020-07-16,Chhattisgarh,Mungeli,132,9,123,0
2020-07-16,Chhattisgarh,Narayanpur,135,96,39,0
2020-07-16,Chhattisgarh,Raigarh,153,10,141,2
2020-07-16,Chhattisgarh,Raipur,975,509,462,4
2020-07-16,Chhattisgarh,Rajnandgaon,414,82,330,2
2020-07-16,Chhattisgarh,Sukma,25,18,7,0
2020-07-16,Chhattisgarh,Surajpur,32,3,29,0
2020-07-16,Chhattisgarh,Surguja,130,62,67,1
2020-07-16,Chhattisgarh,Uttar Bastar Kanker,92,16,76,0
2020-07-16,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,250,72,177,1
2020-07-16,Dadra and Nagar Haveli and Daman and Diu,Daman,300,99,200,1
2020-07-16,Dadra and Nagar Haveli and Daman and Diu,Diu,26,11,15,0
2020-07-16,Goa,North Goa,704,395,306,3
2020-07-16,Goa,South Goa,1498,749,733,16
2020-07-16,Gujarat,Ahmedabad,23780,3621,18627,1532
2020-07-16,Gujarat,Amreli,200,98,93,9
2020-07-16,Gujarat,Anand,334,26,295,13
2020-07-16,Gujarat,Aravalli,262,19,219,24
2020-07-16,Gujarat,Banaskantha,394,74,304,16
2020-07-16,Gujarat,Bharuch,501,203,287,11
2020-07-16,Gujarat,Bhavnagar,798,546,237,15
2020-07-16,Gujarat,Botad,135,45,87,3
2020-07-16,Gujarat,Chhota Udaipur,91,33,56,2
2020-07-16,Gujarat,Dahod,199,136,61,2
2020-07-16,Gujarat,Dang,7,3,4,0
2020-07-16,Gujarat,Devbhumi Dwarka,29,3,23,3
2020-07-16,Gujarat,Gandhinagar,1001,277,689,35
